turbine_capacity,rotor_diameter_m,hub_height_m,commissioning_date,province_territory,model
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
1800,100,80,2014,Alberta,Other
2000,90,78,2014,Alberta,Other
2000,90,78,2014,Alberta,Other
2000,90,78,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
2300,101,80,2014,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
1700,103,80,2015,Alberta,Other
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
660,47,50,2000,Alberta,V47/660
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
1800,80,67,2006,Alberta,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
3000,82,78,2009,British Columbia,Other
1500,77,65,2010,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
3000,90,80,2011,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,100,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,90,95,2012,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
1800,100,80,2014,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
2750,120,110,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3200,103,100,2017,British Columbia,Other
3000,114,100,2017,British Columbia,Other
3000,114,100,2017,British Columbia,Other
3000,114,100,2017,British Columbia,Other
3000,114,100,2017,British Columbia,Other
3000,114,100,2017,British Columbia,Other
3000,114,100,2017,British Columbia,Other
3000,114,100,2017,British Columbia,Other
3000,114,100,2017,British Columbia,Other
3000,114,100,2017,British Columbia,Other
3000,114,100,2017,British Columbia,Other
3750,141,99,2019,British Columbia,Other
3750,141,99,2019,British Columbia,Other
3750,141,99,2019,British Columbia,Other
3750,141,99,2019,British Columbia,Other
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
2300,101,80,2011,Manitoba,SWT 2.3-101
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
1650,82,80,2005,Manitoba,Other
3000,90,80,2008,New Brunswick,Other
3000,90,80,2008,New Brunswick,Other
3000,90,80,2008,New Brunswick,Other
3000,90,80,2008,New Brunswick,Other
3000,90,80,2008,New Brunswick,Other
3000,90,80,2008,New Brunswick,Other
3000,90,80,2008,New Brunswick,Other
3000,90,80,2008,New Brunswick,Other
3000,90,80,2008,New Brunswick,Other
3000,90,80,2008,New Brunswick,Other
